"Codice Regione";"Anno";"Codice Azienda";"Codice struttura";"Denominazione struttura";"Codice Comune";"Indirizzo";"CAP";"Prefisso";"Telefono";"Tipo struttura";"Tipo rapporto con il S.S.N.";"Codice struttura di ricovero";"Titolare della convenzione";"Anno apertura";"Mese apertura";"Anno chiusura";"Mese chiusura";"Mesi di funzionamento";"Descrizione tipo assistenza erogata";"Flag Stato STS11";"Flag Stato STS11";"Apparecchiature tecnico biomediche"
"100";"2013";"202";"204990";"KOINE' SIRIO- PEG";"055032";"Strada del Torrione, 61";"05100";"0744";"401455";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1998";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204988";"ORSA MAGGIORE";"055032";"V. DELLE GINESTRE 19";"05100";"0744";"204505";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2011";"01";"2013";"12";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204985";"SPERANZA- IGLOO";"055032";"V. DELLE TERRE ARNOLFE 33";"05100";"0744";"243595";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2006";"05";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204984";"SPERANZA- TEPEE";"055032";"V. DELLE TERRE ARNOLFE 33";"05100";"0744";"243595";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2006";"05";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204983";"Casa del Giovane TABOR 1- Residenziale";"055032";"V.R. SALVATI 63 PIEDILUCO";"05038";"0744";"368384";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2011";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204982";"Casa del Giovane TABOR Coop. Soc. a rl - Semiresidenziale";"055032";"V. R. SALVATI 63";"05038";"0744";"368384";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"2011";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204979";"Gruppo Appartamento Koiné ATHENA VIA CENTURINI";"055032";"VIA CENTURINI 23";"05100";"0744";"406325";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2008";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204978";"VIA ROMAGNA";"055032";"VIA ROMAGNA";"05100";"0744";"204403";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2011";"01";"0000";"00";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204889";"BAOBAB";"055032";"Viale 8 MARZO, 7";"05100";"0744";"204515";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2011";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204887";"LEONARDO";"055032";"Vile Trieste 46/D";"05100";"0744";"204426";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1992";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204886";"MARCO POLO";"055032";"Via Medici 7";"05100";"0744";"204013";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1992";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"204123";"LA SEQUOIA  Centro diurno";"055032";"VIA DEL CARDELLINO, 65";"05100";"0744";"304647";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"204121";"ALBATROS";"055032";"Via Annio Floriano 5";"05100";"0744";"2041";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1993";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"204121";"ALBATROS";"055032";"Via Annio Floriano 5";"05100";"0744";"2041";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1993";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"204120";"LA ROCCA Centro diurno";"055032";"VOC. TREVI 116/n";"05100";"0744";"2041";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"129998";"PES PIEDILUCO";"055032";"VIA IV NOVEMBRE PIEDILUCO";"05100";"0744";"2041";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"129997";"SERVIZIO ALCOLOGICO TERNI";"055032";"VIALE TRIESTE";"05100";"0744";"204460";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ASSISTENZA AIDS                                   ";"0";"0";" "
"100";"2013";"202";"129997";"SERVIZIO ALCOLOGICO TERNI";"055032";"VIALE TRIESTE";"05100";"0744";"204460";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"129997";"SERVIZIO ALCOLOGICO TERNI";"055032";"VIALE TRIESTE";"05100";"0744";"204460";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"129992";"U.O. NEUROPSICOLOGIA TERNI";"055032";"VIALE 8 MARZO";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"123904";"SERT";"055032";"VIA TRISTANO DI JOANNUCCIO";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2000";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"123903";"AGORA' Disabili Adulti";"055032";"Via Manara 4";"05100";"0744";"2041";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2004";"02";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"123903";"AGORA' Disabili Adulti";"055032";"Via Manara 4";"05100";"0744";"2041";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2004";"02";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"123901";"AGORA' Centro Diurno";"055032";"Via Manara 4";"05100";"0744";"204829";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2004";"02";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"123601";"U.O. NEUROPSICHIATRIA INF";"055032";"VIA VIII MARZO";"05100";"0744";"2041";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1978";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"123401";"CONSULTORIO";"055032";"VIA MONTEGRAPPA 49/A";"05100";"0744";"2041";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2006";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"202";"123301";"Domus Gratiae Ambulatorio Riabilitazione Territoriale";"055032";"Via Ippocrate 164";"05100";"0744";"204852";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1978";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"123201";"GIRASOLE";"055032";"Via GiovanniI XXIII 22";"05100";"0744";"204017";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1981";"11";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"123201";"GIRASOLE";"055032";"Via GiovanniI XXIII 22";"05100";"0744";"204017";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1981";"11";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"123101";"SPAZIO INSIEME";"055032";"Via del Rivio 301 - 302";"05100";"0744";"305144";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1985";"09";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"123101";"SPAZIO INSIEME";"055032";"Via del Rivio 301 - 302";"05100";"0744";"305144";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1985";"09";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"123001";"ARCOBALENO";"055032";"VIA VIII MARZO";"05100";"0744";"204519";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2005";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"123001";"ARCOBALENO";"055032";"VIA VIII MARZO";"05100";"0744";"204519";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2005";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"122910";"HOSPICE";"055032";"Strada Le Grazie 6";"05100";"0744";"204207";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2012";"03";"    ";"  ";"12";"ASSISTENZA AI MALATI TERMINALI";"0";"0";" "
"100";"2013";"202";"122905";"RSA Le Grazie Ambulatorio Geriatrico";"055032";"Viale Trento - Strada Le Grazie 6";"05100";"0744";"204755";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"2006";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"122902";"RSA Le Grazie Centro Diurno";"055032";"Strada Le Grazie 6";"05100";"0744";"204755";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"2006";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"122901";"U.O. ASSISTENZA GERIATRICA RESIDENZIALE";"055032";"STR. LE GRAZIE,6";"05100";"0744";"204759";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2006";"01";"2013";"01";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"122900";"RSA Le Grazie";"055032";"Strada Le Grazie 6";"05100";"0744";"204755";"STRUTTURA RESIDENZIALE                            ";"1";"      ";" ";"2006";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"122801";"MACONDO";"055032";"Via Martin Luther King";"05100";"0744";"2041";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1982";"09";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"122801";"MACONDO";"055032";"Via Martin Luther King";"05100";"0744";"2041";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1982";"09";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"121700";"C.S.M. V.LE TRIESTE TERNI";"055032";"VIALE TRIESTE N. 46/D";"05100";"0744";"204405";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1978";"01";"0000";"00";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"121501";"U.O. CENTRO SALUTE 1";"055032";"VIALE ROSSELLI";"05100";"0744";"2041";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1978";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"121101";"CENTRO DI SALUTE N3";"055032";"VIA DEL MODIOLO";"05100";"0744";"2041";"AMBULATORIO E LABORATORIO                         ";"1";"      ";" ";"1978";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"120901";"Tiffany CTR";"055032";"Villaggio Polimer";"05100";"0744";"800030";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1995";"11";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"120801";"Ambulatorio Casa Circondariale Terni";"055032";"Via delle Campore 32";"05100";"0744";"800100";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2008";"10";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"120701";"Associazione Nuova Vita Onlus Piccolo Principe";"055032";"Via radice 25";"05100";"0744";"301488";"STRUTTURA SEMIRESIDENZIALE                        ";"2";"      ";"2";"2008";"01";"    ";"  ";"12";"ASSISTENZA AI DISABILI PSICHICI                   ";"0";"0";" "
"100";"2013";"202";"120501";"Centro Terapeutico  per le Dipendenze";"055032";"Via Vanzetti 18 località Maratta";"05100";"0744";"301089";"STRUTTURA SEMIRESIDENZIALE                        ";"1";"      ";" ";"1996";"01";"    ";"  ";"12";"ASSISTENZA PER TOSSICODIPENDENTI                  ";"0";"0";" "
"100";"2013";"202";"120403";"Comunità Terapia Riabilitativa Koiné Orione";"055032";"Strada del Torrione, 61";"05100";"0744";"423524";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2000";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"120402";"Comunità Terapia Riabilitativa Koiné Pegaso";"055032";"Strada del Torrione, 61";"05100";"0744";"449612";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1999";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"120401";"Unità di Convivenza Koiné Sostegno Autonomia";"055032";"Strada del Torrione, 61";"05100";"0744";"408137";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2005";"01";"    ";"  ";"12";"ASSISTENZA PSICHIATRICA                           ";"0";"0";" "
"100";"2013";"202";"120301";"Comunità Alloggio Torricelli";"055032";"Strada di Pentima, 12";"05100";"0744";"420161";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2007";"04";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"120200";"Poliambulatori Via Bramante";"055032";"Via Bramante 37";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";"X"
"100";"2013";"202";"120200";"Poliambulatori Via Bramante";"055032";"Via Bramante 37";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";"X"
"100";"2013";"202";"120200";"Poliambulatori Via Bramante";"055032";"Via Bramante 37";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"2010";"01";"    ";"  ";"12";"ATTIVITA` CLINICA                                 ";"0";"0";"X"
"100";"2013";"202";"120100";"CENTRO DI SALUTE N2";"055032";"VIA GIOVANNI XXIII";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1968";"01";"0000";"00";"12";"ATTIVITA` DI CONSULTORIO MATERNO-INFANTILE        ";"0";"0";" "
"100";"2013";"202";"120100";"CENTRO DI SALUTE N2";"055032";"VIA GIOVANNI XXIII";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1968";"01";"0000";"00";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";" "
"100";"2013";"202";"120100";"CENTRO DI SALUTE N2";"055032";"VIA GIOVANNI XXIII";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1968";"01";"0000";"00";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";" "
"100";"2013";"202";"120100";"CENTRO DI SALUTE N2";"055032";"VIA GIOVANNI XXIII";"05100";"0744";"2041";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"1";"      ";" ";"1968";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"119993";"ASS.PRO-LUCHIANO";"055032";"LOCALITA' PARCO DEGLI ULIVI";"05020";"0744";"902646";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"2";"      ";"4";"2007";"05";"    ";"  ";"12";"ATTIVITA` DI LABORATORIO                          ";"0";"0";" "
"100";"2013";"202";"100081";"RSS AIDAS";"055032";"Strada di Collerolletta, 24";"05100";"0744";"301511";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2013";"08";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100080";"ANIMAZIONE SOGGIORNO TERZA ETA' ( ASTE )";"055032";"VIA DEL SALICE  6/4";"05100";"0744";"305574";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2000";"01";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100075";"EUROSALUS DOMUS GRATIAE";"055032";"VIA IPPOCRATE";"05100";"0744";"240852";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2000";"01";"2013";"07";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100071";"TIFFANY";"055032";"VILLAGGIO POLYMER";"05100";"0744";"800030";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1995";"11";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100070";"VALLE SERENA";"055032";"VIA PIEMONTE";"05100";"0744";"422449";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2000";"02";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100067";"VILLA FLAMINIA";"055032";"VIA NARNI 145";"05100";"0744";"817172";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"3";"2002";"08";"    ";"  ";"12";"ASSISTENZA AI DISABILI FISICI                     ";"0";"0";" "
"100";"2013";"202";"100067";"VILLA FLAMINIA";"055032";"VIA NARNI 145";"05100";"0744";"817172";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"3";"2002";"08";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100066";"VILLA MARIA LUISA";"055032";"VIA DEI PRESSIO COLONNESE 74";"05100";"0744";"404569";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2005";"09";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100065";"VILLA MARIA SANITER";"055032";"VIA DELLA SPONGA  25";"05100";"0744";"274858";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"2007";"04";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"100061";"VILLA  VITTORIA";"055032";"STR. MARIA MADDALENA";"05100";"0744";"283052";"STRUTTURA RESIDENZIALE                            ";"2";"      ";"2";"1988";"11";"    ";"  ";"12";"ASSISTENZA AGLI ANZIANI                           ";"0";"0";" "
"100";"2013";"202";"033348";"C.E.U.";"055032";"VIA RIDOLFI";"05100";"0744";"431025";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033344";"C.I.P.S.S.";"055032";"VIA DELLA DOGA, 53/57";"05100";"0744";"733093";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"2013";"01";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033339";"LAUSI";"055032";"VIA GIACOMO LEOPARDI 8/A";"05100";"0744";"403406";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033338";"ABC LIFE";"055032";"VIA ALBERTO MARIO";"05100";"0744";"287108";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033337";"ERREMEDICA";"055032";"VIA BON CASSIAN";"05100";"0744";"424989";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033336";"C.AM. TRE SRL";"055032";"VIA DEL RIVO 212";"05100";"0744";"461138";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033335";"BIOSANA";"055032";"VIA MONTEROTONDO, 18";"05100";"0744";"221582";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033334";"CIDAT";"055032";"VIA IPPOCRATE";"05100";"0744";"221025";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";" "
"100";"2013";"202";"033334";"CIDAT";"055032";"VIA IPPOCRATE";"05100";"0744";"221025";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033333";"SERVIZI SANITARI";"055032";"VIA CESARE BATTISTI";"05100";"0744";"59513";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";" "
"100";"2013";"202";"033333";"SERVIZI SANITARI";"055032";"VIA CESARE BATTISTI";"05100";"0744";"59513";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033332";"CIDAT via Vollusiano";"055032";"VIA VOLLUSIANO";"05100";"0744";"084253";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2011";"01";"2013";"01";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"033331";"CIDAT via Pola";"055032";"VIA POLA";"05100";"0744";"083772";"ALTRO TIPO DI STRUTTURA TERRITORIALE              ";"2";"      ";"2";"2011";"01";"2013";"01";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"030184";"MURRI- CIDAT";"055032";"VIA CIAURRO";"05100";"0744";"427262";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2012";"01";"0000";"00";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";" "
"100";"2013";"202";"030184";"MURRI- CIDAT";"055032";"VIA CIAURRO";"05100";"0744";"427262";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2012";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
"100";"2013";"202";"003782";"BIOS";"055032";"VIA PRIMO MAGGIO";"05100";"0744";"403904";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"DIAGNOSTICA STRUMENTALE E PER IMMAGINI            ";"0";"0";" "
"100";"2013";"202";"003782";"BIOS";"055032";"VIA PRIMO MAGGIO";"05100";"0744";"403904";"AMBULATORIO E LABORATORIO                         ";"2";"      ";"2";"2010";"01";"0000";"00";"12";"ATTIVITA` CLINICA                                 ";"0";"0";" "
